7,6939,6,35.87
7,6972,5,35.26
7,7366,8,85.71
7,8048,10,25.36
7,8207,7,93.66
7,8320,4,58.26
7,8608,8,48.19
7,8806,5,81.33
8,165,3,99.72
8,380,8,56.69
8,1087,7,93.86
8,1823,2,83.64
8,1847,6,50.67
8,2131,1,79.15
8,2204,7,21.06
8,2731,10,52.92
8,3050,8,67.36
8,3571,2,3.02
8,3691,6,45.32
8,3768,4,79.43
8,5048,4,39.91
8,6499,10,49.19
8,6643,2,30.14
8,6956,9,5.78
8,7732,4,71.94
8,8288,5,24.94
8,8982,8,98.32
8,9180,5,33.14
9,576,6,92.85
9,740,10,96.08
9,907,5,19.32
9,1016,8,24.95
9,1281,6,37.38
9,1926,1,39.98
9,3878,10,20.46
9,4182,3,10.22
9,4354,10,9.18
9,4599,2,81.32
9,4622,4,92.67
9,4807,10,6.82
9,7193,2,13.99
9,7302,6,40.40
9,7409,2,65.14
9,7542,2,57.02
9,7765,2,15.85
9,7842,2,34.96
9,8092,10,18.36
9,8587,7,77.21
10,1052,6,62.30
10,1922,10,44.85
10,1942,1,65.50
10,2339,9,33.81
10,2364,1,56.11
10,3325,7,22.74
10,3355,5,41.23
10,3768,10,31.36
10,5610,1,53.12
10,6189,10,80.96
10,6564,9,28.08
10,7117,8,81.70
10,8084,3,58.87
10,8169,5,25.67
10,8247,4,67.52
10,9453,5,19.35
10,9603,4,77.31
10,9868,3,63.90
10,9889,5,19.34
10,9999,3,94.76
11,834,4,73.49
11,2016,6,61.49
11,2880,7,44.17
11,3202,6,68.86
11,3520,7,20.23
11,3529,10,2.06
11,3650,3,55.22
11,4150,4,86.71
11,4331,10,91.24
11,4350,8,64.29
11,4826,6,10.45
11,5135,8,75.76
11,5343,4,20.83
11,5679,1,84.87
11,5739,2,10.64
11,5748,10,95.02
11,5967,2,28.69
11,7068,7,51.66
11,8087,6,22.77
11,8332,10,75.82
12,150,10,44.11
12,280,6,93.37
12,1486,6,65.26
12,1678,4,63.67
12,1975,7,58.72
12,2055,1,64.26
12,2526,4,74.97
12,2531,5,65.26
12,3408,3,14.04
12,3906,4,41.08
12,4480,3,87.71
12,4707,10,78.23
12,4811,4,41.34
12,6027,9,9.11
12,6223,3,24.92
12,6390,2,19.89
12,7369,2,9.63
12,8423,4,13.37
12,9693,9,89.06
12,9993,8,71.13
13,561,10,100.18
13,588,6,13.84
13,754,2,92.12
13,2410,4,5.29
13,2516,4,13.50
13,2714,4,22.97
13,2770,2,49.39
13,4988,5,96.12
13,5563,8,36.71
13,6102,3,53.31
13,6266,2,40.35
13,6710,9,66.19
13,6926,7,84.82
13,7399,3,83.23
13,7819,6,57.18
13,7822,9,57.59
13,8909,7,37.27
13,8961,1,19.50
13,9183,10,61.85
13,9482,2,14.99
14,238,8,96.37
14,419,2,32.58
14,1490,1,33.07
14,1520,2,91.71
14,2151,2,37.79
14,2720,4,65.38
14,4641,6,66.04
14,5852,9,18.77
14,6561,6,26.53
14,6776,6,71.62
14,6898,6,40.24
14,7774,2,10.28
14,7970,9,39.99
14,8219,6,77.64
14,8314,5,60.81
14,8720,6,34.71
14,8726,2,17.37
14,8816,9,93.36
14,9024,10,64.87
14,9802,7,83.23
15,1088,6,82.98
15,1214,2,44.47
15,1925,1,21.54
15,2585,4,10.94
15,2854,4,65.92
15,2893,9,40.78
15,2977,4,58.75
15,4625,1,79.10
15,4674,9,17.41
15,5115,1,32.96
15,6006,2,73.49
15,6192,2,99.75
15,6197,4,36.20
15,6929,10,22.39
15,6986,5,39.86
15,7097,4,23.07
15,7355,3,7.19
15,7895,7,93.50
15,8652,4,71.13
15,8897,4,37.21
16,494,9,27.58
16,1095,4,82.75
16,1560,9,41.75
16,2872,6,89.68
16,5251,8,73.54
16,6334,3,97.24
16,6402,6,32.40
16,7494,5,36.87
16,7778,8,72.97
16,8002,9,9.05
16,8378,3,58.36
16,8759,6,75.28
16,8837,2,93.54
16,8873,10,3.78
16,9048,5,89.25
16,9315,7,22.30
16,9347,8,49.96
16,9618,9,28.81
16,9888,9,31.23
16,9965,2,60.07
17,732,10,65.70
17,750,1,10.57
17,1025,6,7.43
17,3019,5,57.07
17,3360,1,34.32
17,4031,8,4.37
17,4286,3,18.97
17,4341,1,82.08
17,4542,5,83.03
17,4613,9,17.73
17,5653,8,23.77
17,5996,1,33.21
17,7425,7,22.43
17,7670,4,62.46
17,7699,10,56.18
17,7708,3,50.98
17,7832,2,31.73
17,8588,2,86.16
17,9009,6,66.00
17,9690,5,54.51
18,272,1,77.91
18,737,10,15.26
18,778,6,76.35
18,970,8,10.92
18,1875,10,28.48
18,1971,8,90.10
18,2656,3,95.72
18,3001,10,7.74
18,4710,3,92.03
18,4814,10,3.75
18,5024,2,15.36
18,5477,3,74.19
18,6836,6,47.38
18,7376,4,82.38
18,7800,3,53.24
18,7969,4,96.94
18,8082,4,64.54
18,8341,8,93.35
18,8955,8,53.82
18,9263,10,3.20
19,307,9,16.06
19,328,3,64.05
19,363,1,44.20
19,904,10,13.98
19,1437,10,19.37
19,2345,2,29.74
19,2912,4,96.90
19,3018,9,50.24
19,3207,3,91.05
19,3293,5,90.78
19,3697,10,98.83
19,3904,2,66.91
19,5301,10,13.40
19,6606,4,25.86
19,6762,10,47.41
19,7673,2,18.78
19,8141,5,92.41
19,8296,10,90.89
19,9225,8,24.96
19,9953,4,20.49
20,84,1,71.59
20,1179,9,6.31
20,1337,1,63.83
20,2325,1,77.13
20,2423,4,41.81
20,3457,7,69.55
20,3789,8,32.22
20,4287,3,66.02
20,4802,2,77.96
20,5267,7,64.17
20,5461,7,60.17
20,6105,9,99.28
20,6647,10,60.53
20,6917,5,41.20
20,7130,2,59.22
20,7412,10,44.08
20,7810,9,11.24
20,8272,5,26.70
20,8424,1,1.73
20,9154,6,53.58
21,1431,5,55.79
21,1637,2,16.65
21,2347,8,25.95
21,2537,9,61.73
21,2870,10,43.48
21,3352,9,79.07
21,3417,3,78.46
21,3628,7,18.25
21,4696,3,56.78
21,4896,8,36.49
21,4997,10,37.27
21,5044,5,70.50
21,5715,8,25.66
21,6486,6,83.36
21,6530,6,53.14
21,6796,7,37.35
21,7295,1,4.01
21,7719,6,5.71
21,8653,10,61.28
21,9841,3,47.08
22,375,1,42.54
22,454,6,16.36
22,908,4,52.45
22,1174,3,9.86
22,2279,3,63.05
22,2391,8,91.37
22,3108,4,79.74
22,3519,8,27.11
22,3862,4,100.60
22,5147,4,38.37
22,6359,1,41.31
22,6559,8,80.93
22,6660,5,75.21
22,6963,1,47.26
22,7032,10,57.09
22,7610,5,48.48
22,8153,1,97.79
22,8753,9,9.30
22,8977,2,79.12
22,9726,3,6.54
23,612,7,34.13
23,1657,4,14.49
23,1904,3,83.71
23,2166,7,62.29
23,3538,8,76.07
23,3837,9,21.29
23,4115,1,81.31
23,4191,2,21.44
23,4326,4,83.95
23,4569,2,26.62
23,4769,6,9.25
23,5187,5,18.50
23,6069,2,13.26
23,6382,9,74.66
23,6475,5,89.42
23,6770,10,50.55
23,7072,1,75.06
23,8440,2,37.59
23,9096,6,90.00
23,9933,5,50.32
24,140,1,11.05
24,429,8,15.11
24,1748,4,1.77
24,2610,1,45.27
24,2612,6,65.58
24,3498,10,44.47
24,3503,6,66.69
24,4057,6,26.57
24,4685,9,39.85
24,4832,6,83.21
24,5381,9,28.40
24,6504,8,34.47
24,6590,5,44.95
24,7754,5,36.03
24,7843,9,11.51
24,7870,4,85.43
24,7881,8,96.43
24,8313,4,38.70
24,9259,5,8.54
24,9589,7,15.51
25,174,2,35.78
25,248,1,74.30
25,413,7,26.20
25,660,1,89.68
25,683,6,41.73
25,1389,4,55.71
25,1392,9,57.10
25,1509,7,43.25
25,1845,1,91.76
25,2166,2,37.31
25,2514,6,73.89
25,4181,4,47.51
25,4182,9,48.49
25,5025,9,26.37
25,6540,2,89.15
25,7340,8,69.01
25,7620,7,33.70
25,8446,4,32.17
25,8784,4,81.00
25,9374,1,59.29
26,27,8,44.68
26,101,6,94.34
26,161,2,79.93
26,164,4,37.10
26,441,7,76.27
26,687,10,72.17
26,1275,9,38.92
26,2088,10,100.69
26,2778,10,34.96
26,2932,1,6.07
26,4459,2,81.06
26,4514,5,45.04
26,4641,5,16.52
26,4835,7,54.02
26,6346,10,77.77
26,7973,9,99.04
26,9303,6,64.95
26,9490,2,50.82
26,9612,5,6.70
26,9744,7,12.15
27,769,9,58.58
27,1632,9,24.08
27,2245,10,64.03
27,2493,2,55.68
27,2581,9,21.32
27,2946,8,66.98
27,3015,3,49.76
27,3360,3,77.69
27,3700,4,1.40
27,4410,9,100.09
27,4996,9,99.06
27,5080,1,9.00
27,5310,6,15.85
27,6364,3,27.82
27,6421,1,48.00
27,6480,3,65.83
27,6712,4,53.28
27,6982,4,74.37
27,7480,8,25.20
27,9511,1,70.49
28,114,8,15.57
28,474,7,87.29
28,1348,9,95.88
28,1888,9,7.37
28,1936,3,74.59
28,2865,6,39.66
28,3602,7,92.29
28,3729,7,94.57
28,3944,1,87.92
28,4003,2,23.77
28,4526,7,70.71
28,4538,7,14.67
28,4830,8,7.79
28,5965,2,5.16
28,6118,6,48.31
28,6366,6,68.13
28,6632,6,63.43
28,6855,9,70.29
28,8530,8,48.34
28,8834,5,100.07
29,107,2,83.08
29,263,8,49.64
29,1078,3,74.30
29,1906,6,41.05
29,2818,7,32.39
29,2897,9,44.04
29,3007,3,79.69
29,3609,3,99.31
29,3844,7,1.45
29,4349,8,22.11
29,5093,5,52.91
29,5127,2,66.19
29,5153,1,7.29
29,5407,2,18.30
29,5770,3,57.12
29,6297,8,61.09
29,7101,2,20.47
29,7154,4,16.42
29,9425,3,55.14
29,9771,6,18.70
30,382,6,48.33
30,567,8,92.04
30,658,3,64.80
30,982,3,52.79
30,1019,5,27.24
30,1098,6,46.86
30,1641,6,47.57
30,1672,9,1.24
30,2064,1,21.25
30,2156,6,82.15
30,3733,2,27.25
30,5362,7,65.99
30,5443,5,68.16
30,7343,9,21.58
30,8531,6,89.66
30,9223,5,93.82
30,9347,3,92.20
30,9797,5,76.51
30,9848,3,48.30
30,9857,6,21.89
31,394,9,32.54
31,723,5,7.25
31,950,9,45.98
31,1056,8,49.43
31,1837,2,14.20
31,2022,7,77.99
31,3145,3,99.30
31,3914,8,79.37
31,4257,4,25.37
31,4564,4,86.38
31,4882,2,94.73
31,4983,5,33.03
31,5882,9,22.91
31,6529,7,57.71
31,6997,4,58.90
31,7436,3,87.84
31,7445,7,15.39
31,8695,5,80.22
31,9584,2,75.44
31,9894,3,77.20
32,1042,4,96.36
32,1235,5,92.96
32,3368,9,67.95
32,3466,6,3.78
32,3736,6,93.31
32,4179,4,53.08
32,4311,4,90.22
32,4329,8,32.99
32,5580,6,17.88
32,5865,10,66.75
32,6508,7,61.56
32,6982,2,43.04
32,7013,8,30.13
32,7364,6,101.00
32,8103,3,67.44
32,8149,9,6.54
32,9007,10,56.48
32,9162,5,52.01
32,9276,3,58.62
32,9930,4,34.54
33,371,10,29.79
33,2029,6,37.20
33,2466,9,73.50
33,2650,5,81.88
33,3599,9,100.31
33,3712,8,92.91
33,3725,9,58.63
33,4333,3,31.29
33,4805,2,61.33
33,5085,5,88.42
33,5198,8,59.61
33,7445,8,86.00
33,7523,8,11.03
33,7551,1,56.16
33,7889,4,94.83
33,8387,2,78.26
33,8770,6,86.76
33,9227,4,38.28
33,9348,7,10.19
33,9385,5,40.99
34,623,3,69.01
34,745,8,80.47
34,2776,6,76.43
34,3102,7,53.93
34,3158,10,21.15
34,3611,1,44.34
34,4154,8,10.10
34,4628,2,33.20
34,4814,4,48.35
34,5229,10,28.08
34,5765,2,43.56
34,6095,9,16.99
34,6158,4,18.46
34,6925,4,24.08
34,6939,2,85.13
34,7233,10,49.76
34,8086,7,44.29
34,8463,6,96.19
34,9129,9,9.15
34,9207,6,99.99
35,3449,7,86.48
35,4506,6,67.69
35,4759,6,18.09
35,4915,10,55.61
35,6128,1,86.96
35,6497,8,30.87
35,6651,9,82.98
35,7025,6,67.32
35,7093,8,53.52
35,7440,6,59.59
35,7801,5,83.98
35,7856,6,82.08
35,7910,6,98.99
35,8095,1,7.01
35,8610,5,31.76
35,8674,5,12.48
35,8683,5,15.53
35,8746,8,77.35
35,9809,9,78.62
35,9934,6,93.05
36,111,6,40.69
36,124,2,73.19
36,382,8,32.30
36,564,2,53.16
36,574,5,56.91
36,642,2,54.28
36,1789,5,34.62
36,2232,7,55.13
36,2389,8,7.05
36,4416,5,27.61
36,5610,2,39.61
36,5825,8,43.32
36,6127,3,100.85
36,6141,1,7.36
36,6143,10,63.11
36,6144,9,60.38
36,7326,7,77.11
36,8615,7,100.78
36,8634,6,37.47
36,9578,4,11.70
37,215,10,96.76
37,480,5,74.25
37,1115,3,13.46
37,1780,7,48.11
37,2316,9,23.92
37,3193,10,40.77
37,3833,9,13.96
37,6653,5,76.63
37,6665,5,64.66
37,6668,3,19.47
37,6820,8,70.36
37,7987,5,82.60
37,7996,4,4.75
37,8239,4,7.37
37,8274,9,43.25
37,8910,10,84.36
37,9006,7,84.14
37,9166,3,35.37
37,9247,4,82.92
37,9626,7,17.89
38,660,6,43.56
38,1051,2,99.02
38,1517,2,99.29
38,1548,7,29.02
38,1876,2,58.04
38,2735,2,59.52
38,2886,5,98.69
38,3012,8,74.00
38,3441,5,77.77
38,5128,5,21.25
38,5175,1,96.33
38,6149,4,73.26
38,6204,7,9.96
38,6800,8,23.80
38,7844,1,18.49
38,8070,8,27.70
38,8182,3,11.03
38,8489,1,63.65
38,8901,9,81.95
38,8995,9,42.27
39,19,3,45.84
39,492,1,54.74
39,532,8,42.77
39,2472,1,92.46
39,2528,6,42.19
39,2785,10,67.65
39,3666,5,54.66
39,4285,9,83.52
39,4896,10,50.58
39,5535,9,15.11
39,6183,9,96.11
39,6777,3,6.95
39,7518,4,49.28
39,7651,7,93.79
39,7790,10,25.58
39,8394,6,6.34
39,8626,2,2.57
39,9233,1,77.06
39,9268,5,73.77
39,9947,7,27.82
40,55,1,69.01
40,212,3,84.35
40,1254,8,6.48
40,1633,10,60.23
40,3057,10,8.24
40,3634,3,100.17
40,4620,7,94.23
40,4857,1,14.43
40,5225,5,55.52
40,5805,1,30.85
40,6766,10,92.34
40,6849,5,4.19
40,7401,7,88.80
40,8150,10,59.80
40,8340,2,70.77
40,9289,2,22.87
40,9433,10,9.96
40,9502,1,34.78
40,9640,7,13.88
40,9723,9,50.89
41,800,10,61.12
41,891,10,50.75
41,1225,9,5.33
41,3813,4,37.90
41,4182,3,40.61
41,4450,10,36.54
41,4724,10,96.40
41,5964,6,1.03
41,6017,7,13.08
41,6100,5,12.80
41,6858,10,97.28
41,6899,8,98.99
41,6938,10,43.37
41,6956,5,92.58
41,7546,1,89.07
41,7825,7,81.27
41,8348,2,75.74
41,8550,10,6.33
41,8573,6,42.79
41,9291,3,5.14
42,222,5,48.19
42,550,8,46.15
42,656,5,2.02
42,1016,1,69.47
42,1675,10,33.68
42,1807,1,61.87
42,2127,4,88.34
42,2581,5,41.81
42,4381,10,60.36
42,6198,6,40.82
42,6619,9,24.04
42,6849,9,97.10
42,7192,6,63.78
42,7699,4,12.12
42,8072,10,61.25
42,8158,7,75.14
42,8393,6,67.31
42,9026,7,35.38
42,9395,6,51.08
42,9733,3,44.84
43,4,8,19.32
43,867,4,19.28
43,933,10,8.90
43,945,10,90.10
43,1799,4,10.62
43,1986,1,3.76
43,2439,4,28.90
43,2685,3,27.55
43,4541,7,76.99
43,5291,4,78.36
43,6301,4,35.53
43,6460,8,95.13
43,6896,4,79.12
43,7233,10,30.06
43,7350,3,69.86
43,8116,9,31.52
43,8540,4,85.62
43,9344,2,11.10
43,9561,4,83.40
43,9790,10,58.66
44,4,5,88.93
44,27,6,10.25
44,943,8,26.56
44,1246,6,6.96
44,1617,6,67.37
44,3150,7,70.33
44,3297,7,87.75
44,3432,4,63.58
44,4128,10,93.28
44,5631,3,68.19
44,5727,9,39.04
44,5956,8,97.66
44,7177,5,27.63
44,7507,4,40.97
44,7790,9,54.07
44,8034,8,10.62
44,8128,3,33.69
44,9111,6,66.05
44,9303,1,14.25
44,9333,2,72.57
45,109,2,62.56
45,679,1,36.77
45,792,8,30.31
45,1020,8,45.87
45,1041,4,22.57
45,1651,2,82.42
45,1950,6,13.20
45,2612,6,20.86
45,3671,9,96.84
45,3796,9,12.47
45,4153,10,95.25
45,6676,7,92.64
45,7347,2,2.91
45,7756,3,57.13
45,7825,4,16.09
45,8195,1,95.79
45,8470,3,77.62
45,8532,9,50.44
45,9014,10,68.66
45,9685,4,46.27
46,257,8,58.44
46,789,2,56.46
46,1234,4,85.98
46,1551,3,15.32
46,2221,4,12.48
46,3233,5,38.85
46,3434,7,11.07
46,3696,10,47.30
46,3836,5,89.57
46,3945,4,10.12
46,5281,6,67.07
46,5387,9,12.27
46,5674,9,91.17
46,6018,7,61.06
46,6190,1,1.74
46,6224,9,11.73
46,7267,3,64.22
46,8512,2,64.12
46,8740,10,9.51
46,9841,7,55.48
47,45,7,52.44
47,691,9,41.69
47,1441,4,83.68
47,1464,9,78.90
47,1756,10,39.67
47,1923,8,100.89
47,3200,4,84.86
47,3530,1,65.40
47,3701,7,60.37
47,5974,5,80.91
47,6227,5,96.12
47,6847,9,3.39
47,7107,8,2.32
47,7709,6,66.49
47,7752,5,91.88
47,8306,4,91.81
47,8525,10,29.19
47,8620,9,10.48
47,9097,1,66.36
47,9266,5,86.45
48,188,3,72.94
48,524,5,41.25
48,963,2,54.39
48,1222,7,75.82
48,1979,1,73.66
48,2161,1,10.40
48,2429,1,33.20
48,2603,9,94.02
48,4443,9,62.41
48,4450,4,61.62
48,4915,5,98.14
48,5641,5,62.81
48,6537,2,26.79
48,6748,1,41.12
48,6789,7,36.82
48,7813,1,38.83
48,7835,4,14.36
48,8453,7,41.70
48,9238,9,40.34
48,9441,2,83.51
49,394,4,82.66
49,563,9,35.95
49,2330,4,73.16
49,2731,7,53.64
49,3181,4,82.93
49,3922,2,26.34
49,5140,5,45.93
49,5345,4,22.13
49,5465,10,28.78
49,5886,7,41.70
49,6064,4,12.44
49,6119,9,80.81
49,6188,6,33.20
49,6809,9,18.04
49,6877,3,76.93
49,8031,2,20.06
49,8231,5,66.34
49,8577,4,86.86
49,8969,10,7.22
49,9808,3,14.64
50,355,8,32.80
50,446,8,58.54
50,2191,2,48.45
50,3132,2,90.66
50,3208,8,41.02
50,3484,10,63.44
50,3630,7,26.73
50,5191,2,81.96
50,5473,7,94.03
50,5518,8,41.70
50,6347,6,62.22
50,6533,8,43.54
50,6574,9,18.69
50,6595,1,97.32
50,6611,2,47.18
50,7027,7,49.26
50,8363,10,81.98
50,8731,7,97.96
50,8952,8,74.90
50,9009,1,40.60
51,49,2,57.12
51,278,1,84.48
51,670,5,62.63
51,1601,9,87.89
51,2033,1,71.59
51,2164,6,21.58
51,2861,6,23.84
51,3252,10,85.04
51,3486,6,36.85
51,4539,10,4.74
51,4856,6,66.28
51,5337,2,37.86
51,5489,7,58.18
51,6536,4,80.61
51,7013,8,94.65
51,7425,8,93.27
51,7664,6,80.22
51,8765,3,28.77
51,9011,7,32.23
51,9540,6,47.16
52,53,9,37.39
52,235,4,57.61
52,636,8,60.91
52,1436,3,61.29
52,1669,4,90.61
52,1693,4,94.05
52,2487,7,59.30
52,2996,3,38.40
52,3485,10,86.53
52,3544,9,43.74
52,3654,2,68.88
52,4566,7,37.62
52,4629,6,35.95
52,4742,9,45.11
52,4786,9,30.10
52,6540,3,5.68
52,6741,1,64.07
52,7101,8,96.59
52,7462,7,11.44
52,9928,10,51.88
53,118,4,100.45
53,128,2,53.08
53,345,6,22.34
53,407,5,95.98
53,866,10,95.28
53,2140,1,21.47
53,2660,1,61.79
53,3219,9,51.30
53,3361,5,50.84
53,4483,3,63.47
53,5862,8,17.21
53,6123,8,83.74
53,6349,1,19.94
53,7006,10,25.37
53,7088,4,77.48
53,7939,3,27.57
53,8309,1,52.04
53,9292,1,78.40
53,9687,10,88.18
53,9963,1,29.28
54,99,10,89.29
54,805,3,59.61
54,971,10,8.03
54,1005,7,78.47
54,1845,2,1.29
54,1889,8,62.27
54,2103,6,47.38
54,2367,8,5.84
54,3254,2,5.31
54,4091,1,88.63
54,4315,5,100.72
54,7216,7,69.89
54,7491,8,27.23
54,8022,8,49.10
54,8383,9,31.30
54,8495,3,57.64
54,8844,4,82.69
54,9031,9,27.59
54,9100,10,34.15
54,9289,2,21.95
55,95,1,38.40
55,364,6,76.80
55,951,7,74.56
55,1530,9,96.24
55,1962,6,95.16
55,2296,4,89.40
55,2317,4,23.78
55,3464,2,66.43
55,4024,3,44.52
55,4299,5,82.79
55,4918,1,89.15
55,5548,1,20.05
55,6784,1,46.19
55,7053,3,36.82
55,8080,7,92.52
55,8194,3,82.62
55,8583,3,73.60
55,8718,2,42.26
55,9521,1,45.84
55,9563,1,51.52
56,12,4,59.62
56,835,3,72.11
56,1433,9,2.85
56,1568,1,51.78
56,2630,7,37.22
56,2749,2,80.83
56,2951,5,99.07
56,3003,8,72.55
56,3780,6,24.54
56,4193,7,15.50
56,4734,2,89.70
56,4846,6,35.93
56,5730,10,29.21
56,5783,3,9.20
56,6316,10,68.99
56,7809,1,45.43
56,8526,8,90.62
56,8637,2,37.66
56,8907,5,97.03
56,9009,6,92.64
57,185,3,85.50
57,269,1,12.27
57,361,3,8.62
57,2613,9,56.84
57,3130,9,21.19
57,3564,4,67.89
57,4067,3,19.71
57,4218,5,65.60
57,4236,6,54.09
57,4444,10,4.87
57,5216,2,44.46
57,6371,3,25.74
57,6730,7,96.75
57,7920,9,83.51
57,8112,10,52.44
57,8506,8,67.19
57,8563,8,15.12
57,9151,6,52.79
57,9525,5,47.00
57,9860,8,75.78
58,987,6,70.91
58,1525,7,22.44
58,1723,8,45.03
58,1790,5,36.51
58,2204,3,39.20
58,2420,10,17.25
58,2628,10,94.33
58,2889,2,64.29
58,3768,8,71.16
58,4390,5,63.90
58,5095,2,51.65
58,5133,8,95.33
58,6276,4,78.54
58,6561,4,18.61
58,6991,6,29.82
58,7673,8,21.56
58,8091,2,29.07
58,8582,3,57.93
58,9269,5,83.82
58,9311,9,13.74
59,323,3,79.57
59,848,10,28.85
59,1243,2,53.96
59,1478,2,64.57
59,1871,10,20.55
59,2490,1,67.03
59,3328,6,65.18
59,4665,9,86.95
59,4944,8,45.94
59,6631,7,74.24
59,6807,1,71.78
59,7232,9,23.97
59,7256,2,5.52
59,8199,5,73.00
59,8355,8,42.02
59,8399,6,96.38
59,8592,4,38.16
59,8889,9,81.76
59,9285,4,35.68
60,195,5,86.64
60,562,10,95.90
60,606,8,45.29
60,1043,4,23.04
60,1523,5,62.80
60,1544,8,2.43
60,1941,6,17.58
60,2266,1,3.79
60,2483,5,86.60
60,3698,6,95.62
60,3988,5,33.10
60,4727,10,62.68
60,4939,5,69.30
60,5938,7,20.24
60,6364,7,30.22
60,7228,4,77.12
60,8158,8,65.40
60,8255,2,57.75
60,8619,3,88.26
60,9281,7,19.53
61,340,7,37.99
61,615,3,66.44
61,690,10,56.18
61,1506,3,35.26
61,1907,3,83.60
61,2758,3,26.36
61,2815,8,67.03
61,2948,5,18.09
61,2970,4,18.12
61,3915,6,75.64
61,4213,2,40.34
61,5062,5,79.50
61,5326,10,78.84
61,5444,3,82.28
61,5909,7,25.47
61,6797,5,71.46
61,7285,4,62.35
61,7985,6,69.08
61,9332,5,61.02
61,9392,1,3.30
62,231,9,79.38
62,234,6,22.31
62,374,4,51.69
62,1020,10,63.62
62,1051,8,32.46
62,1372,1,65.65
62,2647,1,69.44
62,3809,1,44.22
62,3989,1,86.52
62,4105,10,99.23
62,4472,4,21.09
62,4556,7,36.65
62,5639,10,86.80
62,6835,1,65.05
62,7280,7,18.15
62,7774,6,36.62
62,7906,1,4.30
62,7944,9,44.73
62,8216,2,55.25
62,9281,1,37.01
63,579,6,42.25
63,1042,3,11.99
63,1740,10,83.24
63,1870,4,89.07
63,3112,8,54.56
63,3326,9,55.37
63,3489,10,25.42
63,4752,10,88.93
63,4865,4,2.59
63,5681,10,80.80
63,6753,5,47.02
63,7935,9,81.37
63,8118,10,2.88
63,8357,3,58.16
63,8502,1,29.78
63,8654,3,18.04
63,8801,10,75.67
63,9717,7,67.32
63,9787,10,20.23
63,9846,7,92.70
64,1092,2,72.81
64,1405,1,36.29
64,1427,7,42.87
64,1669,4,51.76
64,1995,9,79.99
64,3402,10,49.53
64,3876,2,31.98
64,3906,6,62.54
64,3983,6,55.60
64,4219,2,8.15
64,6295,2,65.99
64,6448,2,53.18
64,6480,9,57.49
64,6506,1,12.35
64,6865,7,33.64
64,7798,1,59.66
64,8386,6,25.91
64,8392,10,1.34
64,8843,7,98.98
64,8954,7,19.40
65,741,9,45.44
65,2720,8,1.02
65,3797,4,73.91
65,4002,6,28.05
65,4453,4,32.30
65,4597,10,17.04
65,4858,9,40.80
